RouteId,RouteVarId,StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes
60,3,7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phường Phạm Ngũ Lão,Trường Emst Thalmann,Phạm Ngũ Lão,Có,Đang khai thác,106.695587,10.769504,TET TET PNL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 65, 69, 93"
60,3,7268,Q1 182,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm Nghi 13 (102),Hàm Nghi,Có,Đang khai thác,106.70086,10.77079,TTctdHN HN13( HN,"34, 39"
60,3,7564,Q1 196,Bảo tàng Mỹ Thuật,Trụ dừng,Quận 1,Phường Bến Nghé,56,Nguyễn Thái Bình,Có,Đang khai thác,106.699669,10.769251,BtMT 56 NTB,"01, 102, 34, 38, 39, 44, 86"
60,3,2854,Q1 167,Chợ Dân Sinh,Trụ dừng,Quận 1,None,125-127,Ký Con,,Đang khai thác,106.698242,10.767312,CDS 125-127 KC,"39"
60,3,2857,Q1 162,Chợ Nga,Trụ dừng,Quận 1,None,324,Võ Văn Kiệt,,Đang khai thác,106.696118,10.761784,CN 324 VVK,"39"
60,3,2856,Q1 163,Trường tiểu học Chương Dương,Nhà chờ,Quận 1,None,490,Võ Văn Kiệt,,Đang khai thác,106.691841,10.75852,TthCD 490 VVK,"39"
60,3,2858,Q5 103,Nhà Đèn Chợ Quán,Trụ dừng,Quận 5,None,628-630 (8),Võ Văn Kiệt,,Đang khai thác,106.686287,10.753272,NDCQ 628-630( VVK,"39"
60,3,2859,Q5 104,Trần Bình Trọng,Trụ dừng,Quận 5,None,682-686 (60-62),Võ Văn Kiệt,,Đang khai thác,106.683228,10.751929,TBT 682-686( VVK,"39"
60,3,2860,Q5 105,Bệnh viện Nhiệt Đới,Nhà chờ,Quận 5,None,764,Võ Văn Kiệt,,Đang khai thác,106.678795,10.752234,BvND 764 VVK,"39"
60,3,2861,Q5 106,Chợ Hòa Bình,Nhà chờ,Quận 5,None,794,Võ Văn Kiệt,,Đang khai thác,106.676651,10.751644,CHB 794 VVK,"39"
60,3,2862,Q5 107,Đại Thế Giới,Trụ dừng,Quận 5,None,1114,Võ Văn Kiệt,,Đang khai thác,106.668167,10.750508,DTG 1114 VVK,"39"
60,3,2863,Q5 108,Hải Thượng Lãn Ông,Trụ dừng,Quận 5,None,1182,Võ Văn Kiệt,,Đang khai thác,106.663926,10.750342,HTLO 1182 VVK,"39"
60,3,138,Q5 015,Hải Thượng Lãn Ông,Trụ dừng,Quận 5,None,210-212,Hải Thượng Lãn Ông,,Đang khai thác,106.658358,10.750948,HTLO 210-212 HTLO,"01, 05, 07, 25, 39, 47, 56"
60,3,139,Q5 102,Chợ Kim Biên,Trụ dừng,Quận 5,None,5,Trang Tử,,Đang khai thác,106.655086,10.751128,CKB 5 TT,"01, 05, 07, 25, 39, 47, 56"
60,3,4773,Q6 052,Cây xăng,Ô sơn,Quận 6,Phường 01,Đối diện 13,Lê Quang Sung,Có,Đang khai thác,106.652538,10.751112,Cx Dd13 LQS,"25, 39, 91"
60,3,4418,Q6 072,Bãi Sậy,Trụ dừng,Quận 6,None,1D,Phạm Đình Hổ,,Đang khai thác,106.649303,10.748803,BS 1D PDH,"101, 39"
60,3,2867,Q6 102,Mai Xuân Thưởng,Trụ dừng,Quận 6,None,1454,Võ Văn Kiệt,,Đang khai thác,106.64992,10.743786,MXT 1454 VVK,"39"
60,3,2866,Q6 103,Bình Tiên,Trụ dừng,Quận 6,None,1534A,Võ Văn Kiệt,,Đang khai thác,106.642817,10.739564,BT 1534A VVK,"39"
60,3,2868,Q6 104,Cầu Lò Gốm,Trụ dừng,Quận 6,None,1610,Võ Văn Kiệt,,Đang khai thác,106.637684,10.736434,CLG 1610 VVK,"39"
60,3,2869,Q6 105,Cầu Rạch Cây,Trụ dừng,Quận 6,None,7/51A,Võ Văn Kiệt,,Đang khai thác,106.631042,10.732523,CRC 7/51A VVK,"39"
60,3,2870,Q8 130,Carina Plaza,Trụ dừng,Quận 8,None,Carina Plaza,Võ Văn Kiệt,,Đang khai thác,106.625512,10.729503,CP CP VVK,"39"
60,3,2871,QBT 229,Đường số 1B,Trụ dừng,Quận Bình Tân,None,Tủ điện 6-3,Võ Văn Kiệt,,Đang khai thác,106.617897,10.725624,Ds1B Td6-3 VVK,"39"
60,3,2872,QBT 230,Hồ Học Lãm,Trụ dừng,Quận Bình Tân,None,Trạm tủ điện P8.1,Võ Văn Kiệt,,Đang khai thác,106.612541,10.722957,HHL TtdP VVK,"39"
60,3,1798,QBT 046,Chùa Sùng Quang,Trụ dừng,Quận Bình Tân,Phường An Lạc,324,Hồ Học Lãm,,Đang khai thác,106.610566,10.723284,CSQ 324 HHL,"15, 39"
60,3,1851,QBT 039,Chợ Khu phố 2,Trụ dừng,Quận Bình Tân,Phường An Lạc,428,Hồ Học Lãm,,Đang khai thác,106.60885,10.726035,CKp2 428 HHL,"15, 39"
60,3,709,QBT 003,Hàng Dương,Trụ dừng,Quận Bình Tân,Phường An Lạc,703,Kinh Dương Vương,,Đang khai thác,106.607605,10.72832,HD 703 KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,3,714,QBT 004,Ủy ban,Trụ dừng,Quận Bình Tân,Phường An Lạc,631-637,Kinh Dương Vương,,Đang khai thác,106.610255,10.729977,Ub 631-637 KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,3,710,QBT 005,Lâm Thành,Trụ dừng,Quận Bình Tân,Phường An Lạc,289(561),Kinh Dương Vương,,Đang khai thác,106.61298,10.734278,LT 289(561) KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,3,716,QBT 006,Tên Lửa,Trụ dừng,Quận Bình Tân,Phường An Lạc,251(511),Kinh Dương Vương,,Đang khai thác,106.614906,10.737541,TL 251(511) KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,3,713,QBT 007,Bệnh viện Triều An,Nhà chờ,Quận Bình Tân,Phường An Lạc,Bệnh viện Triều An,Kinh Dương Vương,,Đang khai thác,106.61687,10.739665,BvTA BvTA KDV,"09, 102, 151, 25, 39, 41, 60-1, 61, 61-8, 62-1, 62-10, 62-2, 62-8, 84"
60,3,725,BX 46,Bến xe Miền Tây,Bến xe,Quận Bình Tân,None,Bến xe Miền Tây,Kinh Dương Vương,,Đang khai thác,106.618317,10.740705,BxMT BxMT KDV,"10, 102, 139, 14, 148, 151, 32, 39, 41, 60-1, 61-8, 91"
60,4,725,BX 46,Bến xe Miền Tây,Bến xe,Quận Bình Tân,None,Bến xe Miền Tây,Kinh Dương Vương,,Đang khai thác,106.618317,10.740705,BxMT BxMT KDV,"10, 102, 139, 14, 148, 151, 32, 39, 41, 60-1, 61-8, 91"
60,4,630,QBT 014,Bệnh viện Triều An,Trụ dừng,Quận Bình Tân,Phường An Lạc,480 (EXIMBANK),Kinh Dương Vương,,Đang khai thác,106.616392,10.739675,BvTA 480( KDV,"09, 102, 151, 25, 39, 41, 60-1, 61, 61-8, 62-1, 62-10, 62-2, 62-8, 84"
60,4,631,QBT 015,Hàng Dương,Trụ dừng,Quận Bình Tân,Phường An Lạc,548,Kinh Dương Vương,,Đang khai thác,106.613144,10.735138,HD 548 KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,4,632,QBT 016,SinCo,Nhà chờ,Quận Bình Tân,None,Đối diện nhà trọ Thanh Trường,Kinh Dương Vương,,Đang khai thác,106.611028,10.731674,S DdntTT KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,4,633,QBT 017,Hoa hồng,Trụ dừng,Quận Bình Tân,Phường An Lạc,620,Kinh Dương Vương,,Đang khai thác,106.608276,10.729014,Hh 620 KDV,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 84"
60,4,1799,QBT 045,Chợ Khu phố 2,Trụ dừng,Quận Bình Tân,Phường An Lạc,40A (Hoàng Long),Hồ Học Lãm,,Đang khai thác,106.608459,10.726019,CKp2 40A(L HHL,"15, 39"
60,4,1850,QBT 038,Chùa Sùng Quang,Trụ dừng,Quận Bình Tân,Phường An Lạc,403,Hồ Học Lãm,,Đang khai thác,106.610577,10.72283,CSQ 403 HHL,"15, 39"
60,4,2873,QBT 231,Trường Phú Định,Trụ dừng,Quận Bình Tân,None,298/2,Võ Văn Kiệt,,Đang khai thác,106.613485,10.722883,TPD 298/2 VVK,"39"
60,4,2874,Q8 131,An Dương Vương,Trụ dừng,Quận 8,None,Trạm biến điện RMU,Võ Văn Kiệt,,Đang khai thác,106.621215,10.726825,ADV TbdR VVK,"39"
60,4,2875,Q8 132,Carina Plaza,Trụ dừng,Quận 8,None,Đối diện Carina Plaza,Võ Văn Kiệt,,Đang khai thác,106.624675,10.728686,CP DdCP VVK,"39"
60,4,2877,Q6 106,Cầu Rạch Cây,Trụ dừng,Quận 6,None,Đối diện 7/51A,Võ Văn Kiệt,,Đang khai thác,106.632013,10.732797,CRC Dd7/51A VVK,"39"
60,4,2876,Q6 107,Cầu Lò Gốm,Trụ dừng,Quận 6,None,Đối diện 1610,Võ Văn Kiệt,,Đang khai thác,106.638214,10.736516,CLG Dd1610 VVK,"39"
60,4,2879,Q6 108,Bình Tiên,Trụ dừng,Quận 6,None,Đối diện 1550A,Võ Văn Kiệt,,Đang khai thác,106.641624,10.738576,BT Dd1550A VVK,"39"
60,4,2878,Q6 109,Phạm Phú Thứ,Trụ dừng,Quận 6,None,Đối diện 1484-1486,Võ Văn Kiệt,,Đang khai thác,106.646698,10.741669,PPT Dd1484-1486 VVK,"39"
60,4,4606,Q6 070,Bãi Sậy,Trụ dừng,Quận 6,None,22,Phạm Đình Hổ,,Đang khai thác,106.64955,10.747523,BS 22 PDH,"39"
60,4,2393,Q6 096,Tháp Mười,Trụ dừng,Quận 6,None,13C-13D,Tháp Mười,,Đang khai thác,106.653036,10.750326,TM 13C-13D TM,"05, 39, 47, 56"
60,4,2,Q5 016,Chợ Kim Biên,Trụ dừng,Quận 5,None,11-12,Hải Thượng Lãn Ông,,Đang khai thác,106.655075,10.750732,CKB 11-12 HTLO,"01, 05, 07, 25, 39, 47, 56"
60,4,2880,Q5 110,Hải Thượng Lãn Ông,Trụ dừng,Quận 5,None,Đối diện 1182,Võ Văn Kiệt,,Đang khai thác,106.664795,10.750416,HTLO Dd1182 VVK,"39"
60,4,2883,Q5 111,Cầu Nguyễn Tri Phương,Trụ dừng,Quận 5,None,Đối diện 1042,Võ Văn Kiệt,,Đang khai thác,106.670364,10.749984,CNTP Dd1042 VVK,"39"
60,4,2882,Q5 112,An Bình,Trụ dừng,Quận 5,None,Đối diện 830,Võ Văn Kiệt,,Đang khai thác,106.674677,10.749046,AB Dd830 VVK,"39"
60,4,2885,Q5 113,Bệnh viện Nhiệt Đới,Nhà chờ,Quận 5,None,Đối diện 764,Võ Văn Kiệt,,Đang khai thác,106.679279,10.752092,BvND Dd764 VVK,"39"
60,4,2884,Q5 114,Nhà đèn Chợ Quán,Trụ dừng,Quận 5,None,Đối diện 638-640,Võ Văn Kiệt,,Đang khai thác,106.686081,10.752471,NdCQ Dd638-640 VVK,"39"
60,4,2887,Q1 164,Cầu Nguyễn Văn Cừ,Ô sơn,Quận 1,None,Đối diện 354,Võ Văn Kiệt,,Đang khai thác,106.68915,10.755834,CNVC Dd354 VVK,"39"
60,4,2886,Q1 165,Hồ Hảo Hớn,Trụ dừng,Quận 1,None,Đối diện 414,Võ Văn Kiệt,,Đang khai thác,106.694519,10.759746,HHH Dd414 VVK,"39"
60,4,2889,Q1 166,Chợ Nga,Trụ dừng,Quận 1,None,Đối diện 324,Võ Văn Kiệt,,Đang khai thác,106.696692,10.7618,CN Dd324 VVK,"39"
60,4,2888,Q1 168,Chợ Dân Sinh,Trụ dừng,Quận 1,None,48 - 50,Ký Con,,Đang khai thác,106.699466,10.766237,CDS 48-50 KC,"39"
60,4,7567,Q1 199,Sở Giao dịch chứng khoáng,Trụ dừng,Quận 1,Phường Bến Nghé,đối diện 162-164,Nguyễn Công Trứ,Có,Đang khai thác,106.701504,10.76873,SGdck dd162-164 NCT,"39"
60,4,2028,Q1 194,Trường Cao Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Trường Cao Thắng,Hàm Nghi,,Đang khai thác,106.701853,10.771043,TCT TCT HN,"01, 03, 102, 19, 20, 34, 38, 39, 45, 56, 75, 86, 88"
60,4,78,Q1 021,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm nghi 2,Hàm Nghi,,Đang khai thác,106.699889,10.77107,TTctdHN Hn2 HN,"34, 38, 39, 45, 75"
60,4,7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93"
60,4,7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93"
60,4,7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93"
60,4,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
88,1,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
88,1,1451,Q1 118,Trần Hưng Đạo,Trụ dừng,Quận 1,None,197,Nguyễn Thái Học,,Đang khai thác,106.694984,10.768461,THD 197 NTH,"140, 152, 31, 38, 46, 56, 61-6, 72"
88,1,27,Q1 138,Nguyễn Kim,Nhà chờ,Quận 1,None,71C,Trần Hưng Đạo,,Đang khai thác,106.695847,10.768327,NK 71C THD,"01, 152, 31, 38, 45, 53, 56, 61-6, 75, 86, 88"
88,1,7265,Q1 179,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm nghi 5,Hàm Nghi,Có,Đang khai thác,106.700259,10.770911,TTctdHN Hn5 HN,"03, 45, 53, 61-6, D1"
88,1,1256,Q1 195,Chợ Cũ,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,89A,Hàm Nghi,,Đang khai thác,106.701998,10.770811,CC 89A HN,"01, 03, 04, 152, 18, 19, 31, 36, 45, 52, 56, 61-6, 75, 86, 88, 93"
88,1,32,Q1 017,Hồ Tùng Mậu,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,67,Hàm Nghi,,Đang khai thác,106.704074,10.770722,HTM 67 HN,"01, 03, 120, 19, 20, 45, 56, 61-6, 75, 88, D1, DL01"
88,1,31,Q1 024,Bến Bạch Đằng,Nhà chờ,Quận 1,None,Bến thủy nội địa Thủ Thiêm,Tôn Đức Thắng,,Đang khai thác,106.706654,10.774094,BBD BtndTT TDT,"01, 03, 19, 45, 53, 56, 61-6, 88, D1, DL01"
88,1,1092,Q1 0250,Bảo tàng Tôn Đức Thắng,Ô sơn,Quận 1,Phường Bến Nghé,Đối diện số 5,Tôn Đức Thắng,,Đang khai thác,106.707115,10.777367,BtTDT Dds5 TDT,"56, 61-6, 88"
88,1,1093,Q1 026,Ngô Văn Năm,Ô sơn,Quận 1,Phường Bến Nghé,Đối diện số 3C,Tôn Đức Thắng,,Đang khai thác,106.707818,10.779949,NVN Dds3C TDT,"56, 61-6, 88"
88,1,1094,Q1 027,Ba Son,Ô sơn,Quận 1,None,2,Tôn Đức Thắng,,Đang khai thác,106.706922,10.781804,BS 2 TDT,"56, 61-6, 88"
88,1,1095,Q1 028,TTTM Sài Gòn,Ô sơn,Quận 1,None,6,Tôn Đức Thắng,,Đang khai thác,106.704363,10.784286,TSG 6 TDT,"30, 61-6"
88,1,1096,Q1 011,Đại học Khoa học xã hội nhân văn,Nhà chờ,Quận 1,None,10,Đinh Tiên Hoàng,,Đang khai thác,106.702663,10.785778,DhKhxhnv 10 DTH,"18, 19, 61-6"
88,1,293,Q1 096,Thảo Cầm Viên,Nhà chờ,Quận 1,None,3,Nguyễn Thị Minh Khai,,Đang khai thác,106.70459,10.789598,TCV 3 NTMK,"05, 06, 14, 19, 52, 61-6"
88,1,295,Q1 097,Cầu Thị Nghè,Nhà chờ,Quận 1,None,1A,Nguyễn Thị Minh Khai,,Đang khai thác,106.705597,10.790669,CTN 1A NTMK,"05, 06, 14, 19, 52, 61-6"
88,1,298,QBTH 126,Nhà Thờ Thị Nghè,Nhà chờ,Quận Bình Thạnh,None,22 B,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.708156,10.793418,NTTN 22B XVNT,"05, 06, 14, 19, 52, 61-6"
88,1,297,QBTH 125,Trung tâm Dưỡng Lão,Trụ dừng,Quận Bình Thạnh,None,138,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.71057,10.796533,TtDL 138 XVNT,"05, 06, 14, 19, 44, 52, 61-6"
88,1,300,QBTH 124,Trường trung học Gia Định,Trụ dừng,Quận Bình Thạnh,None,246,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711203,10.798999,TthGD 246 XVNT,"05, 06, 14, 19, 44, 52, 61-6"
88,1,299,QBTH 123,Ngã Ba Hàng Xanh,Biển treo,Quận Bình Thạnh,None,334-336,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711509,10.803262,NBHX 334-336 XVNT,"05, 08, 14, 146, 19, 24, 43, 44, 45, 60-3, 60-4, 61-6, 91, 93"
88,1,302,QBTH 122,Đài Liệt sĩ,Biển treo,Quận Bình Thạnh,None,504,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711965,10.808831,DLs 504 XVNT,"05, 08, 14, 146, 19, 24, 44, 45, 60-3, 60-4, 61-6, 91, 93"
88,1,301,QBTH 135,Siêu thị Coop Mart,Trụ dừng,Quận Bình Thạnh,None,222/13A (52),Quốc lộ 13,,Đang khai thác,106.71241,10.810791,StCM 222/13A( Ql13,"05, 08, 14, 146, 19, 24, 43, 45, 60-3, 60-4, 61-6, 64, 93"
88,1,303,QBTH 137,Cổng ra - Bến xe Miền Đông 2,Trụ dừng,Quận Bình Thạnh,None,126-128,Quốc lộ 13,,Đang khai thác,106.712608,10.81232,Cr-BxMD2 126-128 Ql13,"146, 24, 45, 61-6, 64"
88,1,305,QBTH 138,Cổng ra - Bến xe Miền Đông 1,Trụ dừng,Quận Bình Thạnh,None,152,Quốc lộ 13,,Đang khai thác,106.712791,10.813853,Cr-BxMD1 152 Ql13,"05, 146, 43, 45, 60-3, 60-4, 61-6, 64, 91, 93"
88,1,304,QTD 198,Trường TH Bình Triệu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,136,Quốc lộ 13,,Đang khai thác,106.71434,10.829247,TTBT 136 Ql13,"05, 19, 61-6, 91"
88,1,309,QTD 199,Trạm xăng dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,206 Sacombank (64/1),Quốc lộ 13,,Đang khai thác,106.714149,10.832655,Txd 206S( Ql13,"05, 19, 61-6"
88,1,306,QTD 200,Cầu Ông Dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,416,Quốc lộ 13,,Đang khai thác,106.714012,10.836135,COD 416 Ql13,"05, 19, 61-6"
88,1,310,QTD 201,Đường số 3,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,486,Quốc lộ 13,,Đang khai thác,106.715317,10.838815,Ds3 486 Ql13,"05, 19, 61-6"
88,1,312,QTD 202,Đường số 4,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,510,Quốc lộ 13,,Đang khai thác,106.71714,10.841072,Ds4 510 Ql13,"05, 19, 61-6"
88,1,307,QTD 203,Cân Nhơn Hòa,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,516 - Cân Nhơn Hòa,Quốc lộ 13,,Đang khai thác,106.718307,10.844687,CNH 516-CNH Ql13,"05, 19, 61-6, 91"
88,1,308,QTD 204,Ngã 3 Hiệp Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,574 (1/42A),Quốc lộ 13,,Đang khai thác,106.718704,10.848944,N3HB 574( Ql13,"05, 19, 61-6"
88,1,314,QTD 205,Ngã 3 Đường Hiệp Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,628 (620),Quốc lộ 13,,Đang khai thác,106.721222,10.852921,N3DHB 628( Ql13,"05, 19, 61-6, 89"
88,1,316,QTD 206,Trạm y tế Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,5/12 (702),Quốc lộ 13,,Đang khai thác,106.722504,10.855787,TytHBP 5/12( Ql13,"05, 19, 61-6, 89"
88,1,311,QTD 207,UBND P.Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,750/3 ,Quốc lộ 13,,Đang khai thác,106.723663,10.858809,UPBP 750/3 Ql13,"05, 19, 61-6, 89"
88,1,313,QTD 208,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,784,Quốc lộ 13,,Đang khai thác,106.724564,10.861172,HB 784 Ql13,"05, 19, 61-6, 89"
88,1,3403,QTD 210,Xây dựng Ngọc Đào,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,858,Quốc lộ 13,,Đang khai thác,106.723175,10.866679,XdND 858 Ql13,"61-3, 61-6, 61-8"
88,1,3405,QTD 211,Cầu Vĩnh Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,922,Quốc lộ 13,,Đang khai thác,106.717964,10.868033,CVB 922 Ql13,"61-3, 61-6, 61-8"
88,1,7214,BXLT Dai Nam,Bến xe Đại Nam,Bến xe,Ngoại thành,None,Bến xe Đại Nam,Đại lộ Bình Dương,Có,Đang khai thác,106.632571,11.042031,BxDN BxDN DlBD,"61-6, 61-8"
88,2,7214,BXLT Dai Nam,Bến xe Đại Nam,Bến xe,Ngoại thành,None,Bến xe Đại Nam,Đại lộ Bình Dương,Có,Đang khai thác,106.632571,11.042031,BxDN BxDN DlBD,"61-6, 61-8"
88,2,3362,QTD 212,Cầu Vĩnh Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,875,Quốc lộ 13,,Đang khai thác,106.718254,10.867865,CVB 875 Ql13,"61-3, 61-6, 61-8"
88,2,3360,QTD 213,Xây dựng Ngọc Đào,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,Kế 801,Quốc lộ 13,,Đang khai thác,106.722847,10.866772,XdND K801 Ql13,"61-3, 61-6, 61-8"
88,2,349,QTD 214,Ngã 4 Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,779,Quốc lộ 13,,Đang khai thác,106.72451,10.863809,N4BP 779 Ql13,"05, 19, 61-6, 89, 91"
88,2,350,QTD 215,Hồ bơi Mèo Mun,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,797 (Đối diện 782),Quốc lộ 13,,Đang khai thác,106.724396,10.861345,HbMM 797(d782) Ql13,"05, 19, 61-6, 89"
88,2,353,QTD 216,UBND P.Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,None,715,Quốc lộ 13,,Đang khai thác,106.723782,10.859791,UPBP 715 Ql13,"05, 19, 61-6, 89"
88,2,351,QTD 217,Trạm y tế P. Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,None,645,Quốc lộ 13,,Đang khai thác,106.722343,10.856024,TytPHBP 645 Ql13,"05, 19, 61-6, 89"
88,2,355,QTD 218,Ngã 3 Đường Hiệp Bình,Trụ dừng,Quận Thủ Đức,None,607,Quốc lộ 13,,Đang khai thác,106.720719,10.852579,N3DHB 607 Ql13,"05, 19, 61-6, 89"
88,2,352,QTD 219,Ngã 3 Hiệp Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,Đối diện 566 (557A),Quốc lộ 13,,Đang khai thác,106.718346,10.848727,N3HB Dd566( Ql13,"05, 19, 61-6"
88,2,358,QTD 220,Cân Nhơn Hòa,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,445 - 447,Quốc lộ 13,,Đang khai thác,106.718086,10.844473,CNH 445-447 Ql13,"05, 19, 61-6, 91"
88,2,354,QTD 221,Đường số 4,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,385-387,Quốc lộ 13,,Đang khai thác,106.716858,10.84109,Ds4 385-387 Ql13,"05, 19, 61-6"
88,2,359,QTD 222,Đường số 3,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,327-329,Quốc lộ 13,,Đang khai thác,106.714915,10.83877,Ds3 327-329 Ql13,"05, 19, 61-6"
88,2,356,QTD 223,Cầu Ông Dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,261,Quốc lộ 13,,Đang khai thác,106.713745,10.835822,COD 261 Ql13,"05, 19, 61-6"
88,2,357,QTD 224,Trạm xăng dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,173-175,Quốc lộ 13,,Đang khai thác,106.71389,10.83294,Txd 173-175 Ql13,"05, 19, 61-6"
88,2,360,QTD 225,UBND P.Hiệp Bình Chánh,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,328/5 (Đại học Luật),Quốc lộ 13,,Đang khai thác,106.714027,10.830039,UPBC 328/5(hL Ql13,"05, 19, 61-6, 91"
88,2,361,QBTH 038,Cổng vào-Bến xe Miền Đông,Nhà chờ,Quận Bình Thạnh,None,78/3,Đinh Bộ Lĩnh,,Đang khai thác,106.711257,10.816661,CvxMD 78/3 DBL,"05, 08, 14, 146, 19, 43, 60-3, 60-4, 61-6, 91, 93"
88,2,362,QBTH 039,Ngã Tư Nguyễn Xí,Trụ dừng,Quận Bình Thạnh,None,291-293,Đinh Bộ Lĩnh,,Đang khai thác,106.709223,10.812625,NTNX 291-293 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
88,2,363,QBTH 040,Ngã Tư Chu Văn An,Trụ dừng,Quận Bình Thạnh,None,183,Đinh Bộ Lĩnh,,Đang khai thác,106.709143,10.809759,NTCVA 183 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
88,2,364,QBTH 041,Cầu Đinh Bộ Lĩnh,Trụ dừng,Quận Bình Thạnh,None,85,Đinh Bộ Lĩnh,,Đang khai thác,106.709341,10.806908,CDBL 85 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
